out0X,out0Y,out1X,out1Y,out2X,out2Y,out3X,out3Y,out4X,out4Y,SAR_out_analogX,SAR_out_analogY,SW_inpX,SW_inpY,VinX,VinY
5.6517e-07,1,5.6517e-07,1,5.6517e-07,0,5.6517e-07,0,5.6517e-07,0,5.6517e-07,0.046875,5.6517e-07,1,5.6517e-07,0.22714
5.6519e-07,1,5.6519e-07,1,5.6519e-07,0,5.6519e-07,0,5.6519e-07,0,5.6519e-07,0.046875,5.6519e-07,1,5.6519e-07,0.22717
5.6524e-07,1,5.6524e-07,1,5.6524e-07,0,5.6524e-07,0,5.6524e-07,0,5.6524e-07,0.046875,5.6524e-07,1,5.6524e-07,0.22732
5.653e-07,1,5.653e-07,1,5.653e-07,0,5.653e-07,0,5.653e-07,0,5.653e-07,0.046875,5.653e-07,1,5.653e-07,0.22749
5.6675e-07,1,5.6675e-07,1,5.6675e-07,0,5.6675e-07,0,5.6675e-07,0,5.6675e-07,0.046875,5.6675e-07,1,5.6675e-07,0.23157
5.7001e-07,1,5.7001e-07,1,5.7001e-07,0,5.7001e-07,0,5.7001e-07,0,5.7001e-07,0.046875,5.7001e-07,1,5.7001e-07,0.2407
5.7005e-07,1,5.7005e-07,1,5.7005e-07,0,5.7005e-07,0,5.7005e-07,0,5.7005e-07,0.046875,5.7005e-07,1,5.7005e-07,0.24079
5.7009e-07,1,5.7009e-07,1,5.7009e-07,0,5.7009e-07,0,5.7009e-07,0,5.7009e-07,0.046875,5.7009e-07,1,5.7009e-07,0.24092
5.7026e-07,1,5.7026e-07,1,5.7026e-07,0,5.7026e-07,0,5.7026e-07,0,5.7026e-07,0.046875,5.7026e-07,0,5.7026e-07,0.24139
5.7245e-07,1,5.7245e-07,1,5.7245e-07,0,5.7245e-07,0,5.7245e-07,0,5.7245e-07,0.046875,5.7245e-07,0,5.7245e-07,0.24749
5.7503e-07,1,5.7503e-07,1,5.7503e-07,0,5.7503e-07,0,5.7503e-07,0,5.7503e-07,0.046875,5.7503e-07,0,5.7503e-07,0.25461
5.7507e-07,1,5.7507e-07,1,5.7507e-07,0,5.7507e-07,0,5.7507e-07,0,5.7507e-07,0.046875,5.7507e-07,0,5.7507e-07,0.25474
5.7513e-07,1,5.7513e-07,1,5.7513e-07,0,5.7513e-07,0,5.7513e-07,0,5.7513e-07,0.046875,5.7513e-07,0,5.7513e-07,0.2549
5.7518e-07,1,5.7518e-07,1,5.7518e-07,0,5.7518e-07,0,5.7518e-07,0,5.7518e-07,0.046875,5.7518e-07,0,5.7518e-07,0.25502
5.7519e-07,1,5.7519e-07,1,5.7519e-07,0,5.7519e-07,0,5.7519e-07,0,5.7519e-07,0.046875,5.7519e-07,0,5.7519e-07,0.25505
5.7525e-07,1,5.7525e-07,1,5.7525e-07,0,5.7525e-07,0,5.7525e-07,0,5.7525e-07,0.046875,5.7525e-07,0,5.7525e-07,0.25522
5.7525e-07,1,5.7525e-07,1,5.7525e-07,0,5.7525e-07,0,5.7525e-07,0,5.7525e-07,0.046875,5.7525e-07,0,5.7525e-07,0.25522
5.7525e-07,1,5.7525e-07,1,5.7525e-07,0,5.7525e-07,0,5.7525e-07,0,5.7525e-07,0.046875,5.7525e-07,0,5.7525e-07,0.25522
5.7526e-07,1,5.7526e-07,1,5.7526e-07,0,5.7526e-07,0,5.7526e-07,0,5.7526e-07,0.046875,5.7526e-07,0,5.7526e-07,0.25525
5.7534e-07,1,5.7534e-07,1,5.7534e-07,0,5.7534e-07,0,5.7534e-07,0,5.7534e-07,0.046875,5.7534e-07,0,5.7534e-07,0.25546
5.7616e-07,1,5.7616e-07,1,5.7616e-07,0,5.7616e-07,0,5.7616e-07,0,5.7616e-07,0.046875,5.7616e-07,0,5.7616e-07,0.25773
5.8001e-07,1,5.8001e-07,1,5.8001e-07,0,5.8001e-07,0,5.8001e-07,0,5.8001e-07,0.046875,5.8001e-07,0,5.8001e-07,0.26827
5.8005e-07,1,5.8005e-07,1,5.8005e-07,0,5.8005e-07,0,5.8005e-07,0,5.8005e-07,0.046875,5.8005e-07,0,5.8005e-07,0.26837
5.8011e-07,1,5.8011e-07,1,5.8011e-07,0,5.8011e-07,0,5.8011e-07,0,5.8011e-07,0.046875,5.8011e-07,0,5.8011e-07,0.26853
5.8501e-07,1,5.8501e-07,1,5.8501e-07,0,5.8501e-07,0,5.8501e-07,0,5.8501e-07,0.046875,5.8501e-07,0,5.8501e-07,0.28176
5.8504e-07,1,5.8504e-07,1,5.8504e-07,0,5.8504e-07,0,5.8504e-07,0,5.8504e-07,0.046875,5.8504e-07,0,5.8504e-07,0.28184
5.8508e-07,1,5.8508e-07,1,5.8508e-07,0,5.8508e-07,0,5.8508e-07,0,5.8508e-07,0.046875,5.8508e-07,0,5.8508e-07,0.28194
5.8517e-07,1,5.8517e-07,1,5.8517e-07,0,5.8517e-07,0,5.8517e-07,0,5.8517e-07,0.046875,5.8517e-07,0,5.8517e-07,0.28217
5.8523e-07,1,5.8523e-07,1,5.8523e-07,0,5.8523e-07,0,5.8523e-07,0,5.8523e-07,0.046875,5.8523e-07,0,5.8523e-07,0.28233
5.8526e-07,1,5.8526e-07,1,5.8526e-07,0,5.8526e-07,0,5.8526e-07,0,5.8526e-07,0.046875,5.8526e-07,0,5.8526e-07,0.28242
5.8533e-07,1,5.8533e-07,1,5.8533e-07,0,5.8533e-07,0,5.8533e-07,0,5.8533e-07,0.046875,5.8533e-07,0,5.8533e-07,0.28261
5.8598e-07,1,5.8598e-07,1,5.8598e-07,0,5.8598e-07,0,5.8598e-07,0,5.8598e-07,0.046875,5.8598e-07,0,5.8598e-07,0.28434
5.9001e-07,1,5.9001e-07,1,5.9001e-07,0,5.9001e-07,0,5.9001e-07,0,5.9001e-07,0.046875,5.9001e-07,0,5.9001e-07,0.29498
5.9005e-07,1,5.9005e-07,1,5.9005e-07,0,5.9005e-07,0,5.9005e-07,0,5.9005e-07,0.046875,5.9005e-07,0,5.9005e-07,0.29507
5.9011e-07,1,5.9011e-07,1,5.9011e-07,0,5.9011e-07,0,5.9011e-07,0,5.9011e-07,0.046875,5.9011e-07,0,5.9011e-07,0.29523
5.9501e-07,1,5.9501e-07,1,5.9501e-07,0,5.9501e-07,0,5.9501e-07,0,5.9501e-07,0.046875,5.9501e-07,0,5.9501e-07,0.3079
5.9504e-07,1,5.9504e-07,1,5.9504e-07,0,5.9504e-07,0,5.9504e-07,0,5.9504e-07,0.046875,5.9504e-07,0,5.9504e-07,0.30798
5.9508e-07,1,5.9508e-07,1,5.9508e-07,0,5.9508e-07,0,5.9508e-07,0,5.9508e-07,0.046875,5.9508e-07,0,5.9508e-07,0.30807
5.9517e-07,1,5.9517e-07,1,5.9517e-07,0,5.9517e-07,0,5.9517e-07,0,5.9517e-07,0.046875,5.9517e-07,0,5.9517e-07,0.3083
5.9521e-07,1,5.9521e-07,1,5.9521e-07,0,5.9521e-07,0,5.9521e-07,0,5.9521e-07,0.046875,5.9521e-07,0,5.9521e-07,0.30841
5.9527e-07,1,5.9527e-07,1,5.9527e-07,0,5.9527e-07,0,5.9527e-07,0,5.9527e-07,0.046875,5.9527e-07,0,5.9527e-07,0.30855
5.9562e-07,1,5.9562e-07,1,5.9562e-07,0,5.9562e-07,0,5.9562e-07,0,5.9562e-07,0.046875,5.9562e-07,0,5.9562e-07,0.30945
6.0001e-07,1,6.0001e-07,1,6.0001e-07,0,6.0001e-07,0,6.0001e-07,0,6.0001e-07,0.046875,6.0001e-07,0,6.0001e-07,0.32046
6.0004e-07,1,6.0004e-07,1,6.0004e-07,0,6.0004e-07,0,6.0004e-07,0,6.0004e-07,0.046875,6.0004e-07,0,6.0004e-07,0.32054
6.0009e-07,1,6.0009e-07,1,6.0009e-07,0,6.0009e-07,0,6.0009e-07,0,6.0009e-07,0.046875,6.0009e-07,0,6.0009e-07,0.32065
6.0292e-07,1,6.0292e-07,1,6.0292e-07,0,6.0292e-07,0,6.0292e-07,0,6.0292e-07,0.046875,6.0292e-07,0,6.0292e-07,0.3276
6.0503e-07,1,6.0503e-07,1,6.0503e-07,0,6.0503e-07,0,6.0503e-07,0,6.0503e-07,0.046875,6.0503e-07,0,6.0503e-07,0.3327
6.0508e-07,1,6.0508e-07,1,6.0508e-07,0,6.0508e-07,0,6.0508e-07,0,6.0508e-07,0.046875,6.0508e-07,0,6.0508e-07,0.33281
6.0514e-07,1,6.0514e-07,1,6.0514e-07,0,6.0514e-07,0,6.0514e-07,0,6.0514e-07,0.046875,6.0514e-07,0,6.0514e-07,0.33297
6.0521e-07,1,6.0521e-07,1,6.0521e-07,0,6.0521e-07,0,6.0521e-07,0,6.0521e-07,0.046875,6.0521e-07,0,6.0521e-07,0.33313
6.0527e-07,1,6.0527e-07,1,6.0527e-07,0,6.0527e-07,0,6.0527e-07,0,6.0527e-07,0.046875,6.0527e-07,0,6.0527e-07,0.33327
6.0565e-07,1,6.0565e-07,1,6.0565e-07,0,6.0565e-07,0,6.0565e-07,0,6.0565e-07,0.046875,6.0565e-07,0,6.0565e-07,0.33418
6.1001e-07,1,6.1001e-07,1,6.1001e-07,0,6.1001e-07,0,6.1001e-07,0,6.1001e-07,0.046875,6.1001e-07,0,6.1001e-07,0.34442
6.1004e-07,1,6.1004e-07,1,6.1004e-07,0,6.1004e-07,0,6.1004e-07,0,6.1004e-07,0.046875,6.1004e-07,0,6.1004e-07,0.34449
6.1009e-07,1,6.1009e-07,1,6.1009e-07,0,6.1009e-07,0,6.1009e-07,0,6.1009e-07,0.046875,6.1009e-07,0,6.1009e-07,0.34459
6.1293e-07,1,6.1293e-07,1,6.1293e-07,0,6.1293e-07,0,6.1293e-07,0,6.1293e-07,0.046875,6.1293e-07,0,6.1293e-07,0.35107
6.1503e-07,1,6.1503e-07,1,6.1503e-07,0,6.1503e-07,0,6.1503e-07,0,6.1503e-07,0.046875,6.1503e-07,0,6.1503e-07,0.35576
6.1508e-07,1,6.1508e-07,1,6.1508e-07,0,6.1508e-07,0,6.1508e-07,0,6.1508e-07,0.046875,6.1508e-07,0,6.1508e-07,0.35586
6.1514e-07,1,6.1514e-07,1,6.1514e-07,0,6.1514e-07,0,6.1514e-07,0,6.1514e-07,0.046875,6.1514e-07,0,6.1514e-07,0.35602
6.152e-07,1,6.152e-07,1,6.152e-07,0,6.152e-07,0,6.152e-07,0,6.152e-07,0.046875,6.152e-07,0,6.152e-07,0.35614
6.1524e-07,1,6.1524e-07,1,6.1524e-07,0,6.1524e-07,0,6.1524e-07,0,6.1524e-07,0.046875,6.1524e-07,0,6.1524e-07,0.35624
6.1536e-07,1,6.1536e-07,1,6.1536e-07,0,6.1536e-07,0,6.1536e-07,0,6.1536e-07,0.046875,6.1536e-07,0,6.1536e-07,0.35649
6.2001e-07,1,6.2001e-07,1,6.2001e-07,0,6.2001e-07,0,6.2001e-07,0,6.2001e-07,0.046875,6.2001e-07,0,6.2001e-07,0.36652
6.2003e-07,1,6.2003e-07,1,6.2003e-07,0,6.2003e-07,0,6.2003e-07,0,6.2003e-07,0.046875,6.2003e-07,0,6.2003e-07,0.36657
6.2007e-07,1,6.2007e-07,1,6.2007e-07,0,6.2007e-07,0,6.2007e-07,0,6.2007e-07,0.046875,6.2007e-07,0,6.2007e-07,0.36666
6.2081e-07,1,6.2081e-07,1,6.2081e-07,0,6.2081e-07,0,6.2081e-07,0,6.2081e-07,0.046875,6.2081e-07,0,6.2081e-07,0.3682
6.2502e-07,1,6.2502e-07,1,6.2502e-07,0,6.2502e-07,0,6.2502e-07,0,6.2502e-07,0.046875,6.2502e-07,0,6.2502e-07,0.37682
6.2507e-07,1,6.2507e-07,1,6.2507e-07,0,6.2507e-07,0,6.2507e-07,0,6.2507e-07,0.046875,6.2507e-07,0,6.2507e-07,0.37692
6.2512e-07,1,6.2512e-07,1,6.2512e-07,1,6.2512e-07,1,6.2512e-07,0,6.2512e-07,0.046875,6.2512e-07,0,6.2512e-07,0.37701
6.2535e-07,1,6.2535e-07,1,6.2535e-07,1,6.2535e-07,1,6.2535e-07,0,6.2535e-07,0.16623,6.2535e-07,0,6.2535e-07,0.37747
6.3001e-07,1,6.3001e-07,1,6.3001e-07,1,6.3001e-07,1,6.3001e-07,0,6.3001e-07,0.23438,6.3001e-07,0,6.3001e-07,0.3865
6.3003e-07,1,6.3003e-07,1,6.3003e-07,1,6.3003e-07,1,6.3003e-07,0,6.3003e-07,0.23438,6.3003e-07,0,6.3003e-07,0.38655
6.3007e-07,1,6.3007e-07,1,6.3007e-07,1,6.3007e-07,1,6.3007e-07,0,6.3007e-07,0.23438,6.3007e-07,0,6.3007e-07,0.38662
6.3081e-07,1,6.3081e-07,1,6.3081e-07,1,6.3081e-07,1,6.3081e-07,0,6.3081e-07,0.23438,6.3081e-07,0,6.3081e-07,0.388
6.3502e-07,1,6.3502e-07,1,6.3502e-07,1,6.3502e-07,1,6.3502e-07,0,6.3502e-07,0.23438,6.3502e-07,0,6.3502e-07,0.39564
6.3507e-07,1,6.3507e-07,1,6.3507e-07,1,6.3507e-07,1,6.3507e-07,0,6.3507e-07,0.23438,6.3507e-07,0,6.3507e-07,0.39572
6.3512e-07,1,6.3512e-07,1,6.3512e-07,1,6.3512e-07,1,6.3512e-07,0,6.3512e-07,0.23438,6.3512e-07,1,6.3512e-07,0.39581
6.3518e-07,1,6.3518e-07,1,6.3518e-07,1,6.3518e-07,1,6.3518e-07,0,6.3518e-07,0.23438,6.3518e-07,1,6.3518e-07,0.39591
6.3522e-07,1,6.3522e-07,1,6.3522e-07,1,6.3522e-07,1,6.3522e-07,0,6.3522e-07,0.23438,6.3522e-07,1,6.3522e-07,0.39598
6.3528e-07,1,6.3528e-07,1,6.3528e-07,1,6.3528e-07,1,6.3528e-07,0,6.3528e-07,0.23438,6.3528e-07,1,6.3528e-07,0.39609
6.3579e-07,1,6.3579e-07,1,6.3579e-07,1,6.3579e-07,1,6.3579e-07,0,6.3579e-07,0.23438,6.3579e-07,1,6.3579e-07,0.39699
6.4001e-07,1,6.4001e-07,1,6.4001e-07,1,6.4001e-07,1,6.4001e-07,0,6.4001e-07,0.23438,6.4001e-07,1,6.4001e-07,0.4041
6.4004e-07,1,6.4004e-07,1,6.4004e-07,1,6.4004e-07,1,6.4004e-07,0,6.4004e-07,0.23438,6.4004e-07,1,6.4004e-07,0.40415
6.4007e-07,1,6.4007e-07,1,6.4007e-07,1,6.4007e-07,1,6.4007e-07,0,6.4007e-07,0.23438,6.4007e-07,1,6.4007e-07,0.4042
6.4023e-07,1,6.4023e-07,1,6.4023e-07,1,6.4023e-07,1,6.4023e-07,0,6.4023e-07,0.23438,6.4023e-07,1,6.4023e-07,0.40446
6.406e-07,1,6.406e-07,1,6.406e-07,1,6.406e-07,1,6.406e-07,0,6.406e-07,0.23438,6.406e-07,0,6.406e-07,0.40507
6.4502e-07,1,6.4502e-07,1,6.4502e-07,1,6.4502e-07,1,6.4502e-07,0,6.4502e-07,0.23438,6.4502e-07,0,6.4502e-07,0.41195
6.4507e-07,1,6.4507e-07,1,6.4507e-07,1,6.4507e-07,1,6.4507e-07,0,6.4507e-07,0.23438,6.4507e-07,0,6.4507e-07,0.41202
6.4511e-07,1,6.4511e-07,1,6.4511e-07,1,6.4511e-07,1,6.4511e-07,0,6.4511e-07,0.23438,6.4511e-07,0,6.4511e-07,0.41208
6.4518e-07,1,6.4518e-07,1,6.4518e-07,1,6.4518e-07,1,6.4518e-07,0,6.4518e-07,0.23438,6.4518e-07,0,6.4518e-07,0.41219
6.4525e-07,1,6.4525e-07,1,6.4525e-07,1,6.4525e-07,1,6.4525e-07,0,6.4525e-07,0.23438,6.4525e-07,0,6.4525e-07,0.41229
6.4525e-07,1,6.4525e-07,1,6.4525e-07,1,6.4525e-07,1,6.4525e-07,0,6.4525e-07,0.23438,6.4525e-07,0,6.4525e-07,0.41229
6.4525e-07,1,6.4525e-07,1,6.4525e-07,1,6.4525e-07,1,6.4525e-07,0,6.4525e-07,0.23438,6.4525e-07,0,6.4525e-07,0.41229
6.4526e-07,1,6.4526e-07,1,6.4526e-07,1,6.4526e-07,1,6.4526e-07,0,6.4526e-07,0.23438,6.4526e-07,0,6.4526e-07,0.41231
6.4533e-07,1,6.4533e-07,1,6.4533e-07,1,6.4533e-07,1,6.4533e-07,0,6.4533e-07,0.23438,6.4533e-07,0,6.4533e-07,0.41241
6.46e-07,1,6.46e-07,1,6.46e-07,1,6.46e-07,1,6.46e-07,0,6.46e-07,0.23438,6.46e-07,0,6.46e-07,0.41341
6.5001e-07,1,6.5001e-07,1,6.5001e-07,1,6.5001e-07,1,6.5001e-07,0,6.5001e-07,0.23438,6.5001e-07,0,6.5001e-07,0.41909
6.5005e-07,1,6.5005e-07,1,6.5005e-07,1,6.5005e-07,1,6.5005e-07,0,6.5005e-07,0.23438,6.5005e-07,0,6.5005e-07,0.41914
6.5011e-07,1,6.5011e-07,1,6.5011e-07,1,6.5011e-07,1,6.5011e-07,0,6.5011e-07,0.23438,6.5011e-07,0,6.5011e-07,0.41922
6.5501e-07,1,6.5501e-07,1,6.5501e-07,1,6.5501e-07,1,6.5501e-07,0,6.5501e-07,0.23438,6.5501e-07,0,6.5501e-07,0.42555
6.5504e-07,1,6.5504e-07,1,6.5504e-07,1,6.5504e-07,1,6.5504e-07,0,6.5504e-07,0.23438,6.5504e-07,0,6.5504e-07,0.42559
6.5508e-07,1,6.5508e-07,1,6.5508e-07,1,6.5508e-07,1,6.5508e-07,0,6.5508e-07,0.23438,6.5508e-07,0,6.5508e-07,0.42563
6.5517e-07,1,6.5517e-07,1,6.5517e-07,1,6.5517e-07,1,6.5517e-07,0,6.5517e-07,0.23438,6.5517e-07,0,6.5517e-07,0.42574
6.5523e-07,1,6.5523e-07,1,6.5523e-07,1,6.5523e-07,1,6.5523e-07,0,6.5523e-07,0.23438,6.5523e-07,0,6.5523e-07,0.42582
6.553e-07,1,6.553e-07,1,6.553e-07,1,6.553e-07,1,6.553e-07,0,6.553e-07,0.23438,6.553e-07,0,6.553e-07,0.4259
6.5859e-07,1,6.5859e-07,1,6.5859e-07,1,6.5859e-07,1,6.5859e-07,0,6.5859e-07,0.23438,6.5859e-07,0,6.5859e-07,0.42972
6.6002e-07,1,6.6002e-07,1,6.6002e-07,1,6.6002e-07,1,6.6002e-07,0,6.6002e-07,0.23438,6.6002e-07,0,6.6002e-07,0.43129
6.6006e-07,1,6.6006e-07,1,6.6006e-07,1,6.6006e-07,1,6.6006e-07,0,6.6006e-07,0.23438,6.6006e-07,0,6.6006e-07,0.43133
6.602e-07,1,6.602e-07,1,6.602e-07,1,6.602e-07,1,6.602e-07,0,6.602e-07,0.23438,6.602e-07,0,6.602e-07,0.43148
6.6502e-07,1,6.6502e-07,1,6.6502e-07,1,6.6502e-07,1,6.6502e-07,0,6.6502e-07,0.23438,6.6502e-07,0,6.6502e-07,0.43628
6.6506e-07,1,6.6506e-07,1,6.6506e-07,1,6.6506e-07,1,6.6506e-07,0,6.6506e-07,0.23438,6.6506e-07,0,6.6506e-07,0.43632
6.6509e-07,1,6.6509e-07,1,6.6509e-07,1,6.6509e-07,1,6.6509e-07,0,6.6509e-07,0.23438,6.6509e-07,0,6.6509e-07,0.43635
6.6519e-07,1,6.6519e-07,1,6.6519e-07,1,6.6519e-07,1,6.6519e-07,0,6.6519e-07,0.23438,6.6519e-07,0,6.6519e-07,0.43644
6.6524e-07,1,6.6524e-07,1,6.6524e-07,1,6.6524e-07,1,6.6524e-07,0,6.6524e-07,0.23438,6.6524e-07,0,6.6524e-07,0.43649
6.6532e-07,1,6.6532e-07,1,6.6532e-07,1,6.6532e-07,1,6.6532e-07,0,6.6532e-07,0.23438,6.6532e-07,0,6.6532e-07,0.43656
6.7e-07,1,6.7e-07,1,6.7e-07,1,6.7e-07,1,6.7e-07,0,6.7e-07,0.23438,6.7e-07,0,6.7e-07,0.44051
6.7003e-07,1,6.7003e-07,1,6.7003e-07,1,6.7003e-07,1,6.7003e-07,0,6.7003e-07,0.23438,6.7003e-07,0,6.7003e-07,0.44053
6.7007e-07,1,6.7007e-07,1,6.7007e-07,1,6.7007e-07,1,6.7007e-07,0,6.7007e-07,0.23438,6.7007e-07,0,6.7007e-07,0.44056
6.7046e-07,1,6.7046e-07,1,6.7046e-07,1,6.7046e-07,1,6.7046e-07,0,6.7046e-07,0.23438,6.7046e-07,0,6.7046e-07,0.44086
6.7502e-07,1,6.7502e-07,1,6.7502e-07,1,6.7502e-07,1,6.7502e-07,0,6.7502e-07,0.23438,6.7502e-07,0,6.7502e-07,0.44399
6.7507e-07,1,6.7507e-07,1,6.7507e-07,1,6.7507e-07,1,6.7507e-07,0,6.7507e-07,0.23438,6.7507e-07,0,6.7507e-07,0.44402
6.7511e-07,1,6.7511e-07,1,6.7511e-07,1,6.7511e-07,1,6.7511e-07,0,6.7511e-07,0.23438,6.7511e-07,0,6.7511e-07,0.44405
6.7519e-07,1,6.7519e-07,1,6.7519e-07,1,6.7519e-07,1,6.7519e-07,0,6.7519e-07,0.23438,6.7519e-07,0,6.7519e-07,0.4441
6.7525e-07,1,6.7525e-07,1,6.7525e-07,1,6.7525e-07,1,6.7525e-07,0,6.7525e-07,0.23438,6.7525e-07,0,6.7525e-07,0.44413
6.7526e-07,1,6.7526e-07,1,6.7526e-07,1,6.7526e-07,1,6.7526e-07,0,6.7526e-07,0.23438,6.7526e-07,0,6.7526e-07,0.44414
6.7535e-07,1,6.7535e-07,1,6.7535e-07,1,6.7535e-07,1,6.7535e-07,0,6.7535e-07,0.23438,6.7535e-07,0,6.7535e-07,0.44419
6.7708e-07,1,6.7708e-07,1,6.7708e-07,1,6.7708e-07,1,6.7708e-07,0,6.7708e-07,0.23438,6.7708e-07,0,6.7708e-07,0.44519
6.8002e-07,1,6.8002e-07,1,6.8002e-07,1,6.8002e-07,1,6.8002e-07,0,6.8002e-07,0.23438,6.8002e-07,0,6.8002e-07,0.44668
6.8005e-07,1,6.8005e-07,1,6.8005e-07,1,6.8005e-07,1,6.8005e-07,0,6.8005e-07,0.23438,6.8005e-07,0,6.8005e-07,0.4467
6.8015e-07,1,6.8015e-07,1,6.8015e-07,1,6.8015e-07,1,6.8015e-07,0,6.8015e-07,0.23438,6.8015e-07,0,6.8015e-07,0.44674
6.8502e-07,1,6.8502e-07,1,6.8502e-07,1,6.8502e-07,1,6.8502e-07,0,6.8502e-07,0.23438,6.8502e-07,0,6.8502e-07,0.44858
6.8506e-07,1,6.8506e-07,1,6.8506e-07,1,6.8506e-07,1,6.8506e-07,0,6.8506e-07,0.23438,6.8506e-07,0,6.8506e-07,0.44859
6.8509e-07,1,6.8509e-07,1,6.8509e-07,1,6.8509e-07,1,6.8509e-07,0,6.8509e-07,0.23438,6.8509e-07,0,6.8509e-07,0.4486
6.8518e-07,1,6.8518e-07,1,6.8518e-07,1,6.8518e-07,1,6.8518e-07,0,6.8518e-07,0.23438,6.8518e-07,0,6.8518e-07,0.44863
6.8522e-07,1,6.8522e-07,1,6.8522e-07,1,6.8522e-07,1,6.8522e-07,0,6.8522e-07,0.23438,6.8522e-07,0,6.8522e-07,0.44864
6.8527e-07,1,6.8527e-07,1,6.8527e-07,1,6.8527e-07,1,6.8527e-07,0,6.8527e-07,0.23438,6.8527e-07,0,6.8527e-07,0.44866
6.8583e-07,1,6.8583e-07,1,6.8583e-07,1,6.8583e-07,1,6.8583e-07,0,6.8583e-07,0.23438,6.8583e-07,0,6.8583e-07,0.44882
6.9001e-07,1,6.9001e-07,1,6.9001e-07,1,6.9001e-07,1,6.9001e-07,0,6.9001e-07,0.23438,6.9001e-07,0,6.9001e-07,0.44969
6.9005e-07,1,6.9005e-07,1,6.9005e-07,1,6.9005e-07,1,6.9005e-07,0,6.9005e-07,0.23438,6.9005e-07,0,6.9005e-07,0.44969
6.9011e-07,1,6.9011e-07,1,6.9011e-07,1,6.9011e-07,1,6.9011e-07,0,6.9011e-07,0.23438,6.9011e-07,0,6.9011e-07,0.4497
6.9501e-07,1,6.9501e-07,1,6.9501e-07,1,6.9501e-07,1,6.9501e-07,0,6.9501e-07,0.23438,6.9501e-07,0,6.9501e-07,0.44999
6.9504e-07,1,6.9504e-07,1,6.9504e-07,1,6.9504e-07,1,6.9504e-07,0,6.9504e-07,0.23438,6.9504e-07,0,6.9504e-07,0.44999
6.9508e-07,1,6.9508e-07,1,6.9508e-07,1,6.9508e-07,1,6.9508e-07,1,6.9508e-07,0.23438,6.9508e-07,0,6.9508e-07,0.44999
6.9518e-07,1,6.9518e-07,1,6.9518e-07,1,6.9518e-07,1,6.9518e-07,1,6.9518e-07,0.23438,6.9518e-07,0,6.9518e-07,0.44999
6.9525e-07,1,6.9525e-07,1,6.9525e-07,1,6.9525e-07,1,6.9525e-07,1,6.9525e-07,0.23438,6.9525e-07,0,6.9525e-07,0.44999
6.9527e-07,0,6.9527e-07,1,6.9527e-07,0,6.9527e-07,1,6.9527e-07,1,6.9527e-07,0.23438,6.9527e-07,0,6.9527e-07,0.44999
6.9535e-07,0,6.9535e-07,1,6.9535e-07,0,6.9535e-07,1,6.9535e-07,1,6.9535e-07,0.3582,6.9535e-07,0,6.9535e-07,0.44999
6.9792e-07,0,6.9792e-07,1,6.9792e-07,0,6.9792e-07,1,6.9792e-07,1,6.9792e-07,0.40625,6.9792e-07,0,6.9792e-07,0.44981
7.0002e-07,0,7.0002e-07,1,7.0002e-07,0,7.0002e-07,1,7.0002e-07,1,7.0002e-07,0.40625,7.0002e-07,0,7.0002e-07,0.4495
7.0006e-07,0,7.0006e-07,1,7.0006e-07,0,7.0006e-07,1,7.0006e-07,1,7.0006e-07,0.40625,7.0006e-07,0,7.0006e-07,0.4495
7.002e-07,0,7.002e-07,1,7.002e-07,0,7.002e-07,1,7.002e-07,1,7.002e-07,0.40625,7.002e-07,0,7.002e-07,0.44947
7.0502e-07,0,7.0502e-07,1,7.0502e-07,0,7.0502e-07,1,7.0502e-07,1,7.0502e-07,0.40625,7.0502e-07,0,7.0502e-07,0.44821
7.0506e-07,0,7.0506e-07,1,7.0506e-07,0,7.0506e-07,1,7.0506e-07,1,7.0506e-07,0.40625,7.0506e-07,0,7.0506e-07,0.4482
7.0509e-07,0,7.0509e-07,1,7.0509e-07,0,7.0509e-07,1,7.0509e-07,1,7.0509e-07,0.40625,7.0509e-07,1,7.0509e-07,0.44819
7.0517e-07,0,7.0517e-07,1,7.0517e-07,0,7.0517e-07,1,7.0517e-07,1,7.0517e-07,0.40625,7.0517e-07,1,7.0517e-07,0.44816
7.0517e-07,0,7.0517e-07,1,7.0517e-07,0,7.0517e-07,1,7.0517e-07,1,7.0517e-07,0.40625,7.0517e-07,1,7.0517e-07,0.44816
7.0519e-07,0,7.0519e-07,1,7.0519e-07,0,7.0519e-07,1,7.0519e-07,1,7.0519e-07,0.40625,7.0519e-07,1,7.0519e-07,0.44816
7.0522e-07,0,7.0522e-07,1,7.0522e-07,0,7.0522e-07,1,7.0522e-07,1,7.0522e-07,0.40625,7.0522e-07,1,7.0522e-07,0.44815
7.0528e-07,0,7.0528e-07,1,7.0528e-07,0,7.0528e-07,1,7.0528e-07,1,7.0528e-07,0.40625,7.0528e-07,1,7.0528e-07,0.44813
7.0589e-07,0,7.0589e-07,1,7.0589e-07,0,7.0589e-07,1,7.0589e-07,1,7.0589e-07,0.40625,7.0589e-07,1,7.0589e-07,0.44791
7.1001e-07,0,7.1001e-07,1,7.1001e-07,0,7.1001e-07,1,7.1001e-07,1,7.1001e-07,0.40625,7.1001e-07,1,7.1001e-07,0.44614
7.1004e-07,0,7.1004e-07,1,7.1004e-07,0,7.1004e-07,1,7.1004e-07,1,7.1004e-07,0.40625,7.1004e-07,1,7.1004e-07,0.44612
