/input X,/input Y,/reference X,/reference Y,/CLK X,/CLK Y,/outn X,/outn Y
1.900136653161709e-07,0.450498723909815,1.900136653161709e-07,0.7,1.900136653161709e-07,-0.02405819080075161,1.900136653161709e-07,-0.001152475102693366
1.900169940182517e-07,0.4505000452062419,1.900169940182517e-07,0.7,1.900169940182517e-07,-0.03766776605576921,1.900169940182517e-07,-0.001571481509147653
1.900207397463594e-07,0.4505015341252414,1.900207397463594e-07,0.7,1.900207397463594e-07,-0.04648696625685627,1.900207397463594e-07,-0.001574394954316013
1.900263936486236e-07,0.4505037857271383,1.900263936486236e-07,0.7,1.900263936486236e-07,-0.03150374446373622,1.900263936486236e-07,-0.000237688522914353
1.900322338028899e-07,0.4505061167912237,1.900322338028899e-07,0.7,1.900322338028899e-07,0.03418175173762294,1.900322338028899e-07,0.002819010869073847
1.900371329985749e-07,0.4505080764229281,1.900371329985749e-07,0.7,1.900371329985749e-07,0.1250386884310314,1.900371329985749e-07,0.006720186489153675
1.900423123707621e-07,0.4505101522357917,1.900423123707621e-07,0.7,1.900423123707621e-07,0.2362914160592538,1.900423123707621e-07,0.01266869562239279
1.900468657625548e-07,0.4505119806573203,1.900468657625548e-07,0.7,1.900468657625548e-07,0.3289106240896777,1.900468657625548e-07,0.02111903168764452
1.900516256885483e-07,0.4505138955060208,1.900516256885483e-07,0.7,1.900516256885483e-07,0.4142483549157325,1.900516256885483e-07,0.03113889027994789
1.900575533059718e-07,0.4505162850916895,1.900575533059718e-07,0.7,1.900575533059718e-07,0.5117455376679587,1.900575533059718e-07,0.03954380044154124
1.900654942281539e-07,0.450519494973368,1.900654942281539e-07,0.7,1.900654942281539e-07,0.635454060035831,1.900654942281539e-07,0.0406847406089835
1.900752902702378e-07,0.4505234684224976,1.900752902702378e-07,0.7,1.900752902702378e-07,0.7810906832520276,1.900752902702378e-07,0.02997018596303115
1.90088459287897e-07,0.4505288338392487,1.90088459287897e-07,0.7,1.90088459287897e-07,0.9649308185565123,1.90088459287897e-07,0.005690858983380934
1.901039874758601e-07,0.4505351955562124,1.901039874758601e-07,0.7,1.901039874758601e-07,1.158910743073835,1.901039874758601e-07,-0.03093961379704926
1.901144619479335e-07,0.4505395082839251,1.901144619479335e-07,0.7,1.901144619479335e-07,1.272284041933573,1.901144619479335e-07,-0.05354211364382758
1.901248913687614e-07,0.4505438196390391,1.901248913687614e-07,0.7,1.901248913687614e-07,1.365338969847674,1.901248913687614e-07,-0.0768166636537929
1.901372133313514e-07,0.4505489354272508,1.901372133313514e-07,0.7,1.901372133313514e-07,1.452153620094107,1.901372133313514e-07,-0.1023061955961289
1.901466638180691e-07,0.450552875256945,1.901466638180691e-07,0.7,1.901466638180691e-07,1.500088759648611,1.901466638180691e-07,-0.1075622918347775
1.901542028467983e-07,0.4505560283064121,1.901542028467983e-07,0.7,1.901542028467983e-07,1.526234718322794,1.901542028467983e-07,-0.09148936150915545
1.901611990618826e-07,0.4505589623462204,1.901611990618826e-07,0.7,1.901611990618826e-07,1.547009297980672,1.901611990618826e-07,-0.07120044893061789
1.901680520882664e-07,0.4505618438132015,1.901680520882664e-07,0.7,1.901680520882664e-07,1.568627036791122,1.901680520882664e-07,-0.04966504319767232
1.901774641161579e-07,0.4505658133142972,1.901774641161579e-07,0.7,1.901774641161579e-07,1.600903055452512,1.901774641161579e-07,-0.02458591464194752
1.901870842091044e-07,0.4505698849898988,1.901870842091044e-07,0.7,1.901870842091044e-07,1.633992257747512,1.901870842091044e-07,-0.007910154638317079
1.901975479853633e-07,0.4505743303071343,1.901975479853633e-07,0.7,1.901975479853633e-07,1.666625629693795,1.901975479853633e-07,0.001642735985334406
1.902089568122126e-07,0.450579196767087,1.902089568122126e-07,0.7,1.902089568122126e-07,1.696618492263632,1.902089568122126e-07,0.005201372203619809
1.902225809177046e-07,0.4505850350248825,1.902225809177046e-07,0.7,1.902225809177046e-07,1.724754140045687,1.902225809177046e-07,0.006224798225520852
1.902394242346784e-07,0.4505922932160191,1.902394242346784e-07,0.7,1.902394242346784e-07,1.749794043709793,1.902394242346784e-07,0.005416957851799907
1.902614500116774e-07,0.4506018520903878,1.902614500116774e-07,0.7,1.902614500116774e-07,1.770805708239249,1.902614500116774e-07,0.003626020061847426
1.902917270334129e-07,0.4506151166200718,1.902917270334129e-07,0.7,1.902917270334129e-07,1.786425727120804,1.902917270334129e-07,0.001957117547210469
1.90330510781769e-07,0.4506323189528388,1.90330510781769e-07,0.7,1.90330510781769e-07,1.795046612078482,1.90330510781769e-07,0.000607639129906346
1.903768199813623e-07,0.4506531695087745,1.903768199813623e-07,0.7,1.903768199813623e-07,1.798520519362145,1.903768199813623e-07,0.0001811777206934665
1.904358560501621e-07,0.4506802400524934,1.904358560501621e-07,0.7,1.904358560501621e-07,1.799624499677583,1.904358560501621e-07,1.822731805246891e-05
1.905173785444154e-07,0.4507185238437599,1.905173785444154e-07,0.7,1.905173785444154e-07,1.799849987647002,1.905173785444154e-07,1.285871502790139e-06
1.906432579422461e-07,0.4507796934789667,1.906432579422461e-07,0.7,1.906432579422461e-07,1.799880536230753,1.906432579422461e-07,-3.165062830825247e-06
1.908711633276562e-07,0.4508967874103991,1.908711633276562e-07,0.7,1.908711633276562e-07,1.799917933002883,1.908711633276562e-07,1.171778905659331e-06
1.912676060728088e-07,0.4511199436851717,1.912676060728088e-07,0.7,1.912676060728088e-07,1.799948780062857,1.912676060728088e-07,-1.900621514241709e-06
1.917584955531927e-07,0.4514304988780894,1.917584955531927e-07,0.7,1.917584955531927e-07,1.79996755641322,1.917584955531927e-07,1.315152455618757e-06
1.923933782813461e-07,0.4518882515467174,1.923933782813461e-07,0.7,1.923933782813461e-07,1.799977291808095,1.923933782813461e-07,-1.466435261200579e-06
1.932153012709e-07,0.452574667405289,1.932153012709e-07,0.7,1.932153012709e-07,1.79998565369847,1.932153012709e-07,1.282109003797378e-06
1.9411265063545e-07,0.4534446177975765,1.9411265063545e-07,0.7,1.9411265063545e-07,1.799988329369747,1.9411265063545e-07,-1.294697531913091e-06
1.9501e-07,0.4544399685887595,1.9501e-07,0.7,1.9501e-07,1.799992261745905,1.9501e-07,1.206573305418999e-06
1.950156900926345e-07,0.4544466791650259,1.950156900926345e-07,0.7,1.950156900926345e-07,1.796897565980608,1.950156900926345e-07,-0.0006459505020429837
1.9502e-07,0.4544517653706055,1.9502e-07,0.7,1.9502e-07,1.797508813115131,1.9502e-07,-0.0002207793534268869
1.950204384509763e-07,0.4544522829565935,1.950204384509763e-07,0.7,1.950204384509763e-07,1.798473639250953,1.950204384509763e-07,0.0001437276007276738
1.950212215224781e-07,0.4544532074370558,1.950212215224781e-07,0.7,1.950212215224781e-07,1.800208799698142,1.950212215224781e-07,0.0006472172961910276
1.950220904449378e-07,0.4544542333829714,1.950220904449378e-07,0.7,1.950220904449378e-07,1.802174128539982,1.950220904449378e-07,0.001182239294186229
1.950238282898573e-07,0.4544562856261162,1.950238282898573e-07,0.7,1.950238282898573e-07,1.805969103533648,1.950238282898573e-07,0.002109679656221953
1.950273039796963e-07,0.4544603915176461,1.950273039796963e-07,0.7,1.950273039796963e-07,1.813052851687808,1.950273039796963e-07,0.003488889234971854
1.950342553593743e-07,0.4544686089215578,1.950342553593743e-07,0.7,1.950342553593743e-07,1.825195381805382,1.950342553593743e-07,0.00485599180632245
1.950420121841334e-07,0.4544777873098012,1.950420121841334e-07,0.7,1.950420121841334e-07,1.825645475970498,1.950420121841334e-07,0.002638943601173682
1.950495786473807e-07,0.4544867494402446,1.950495786473807e-07,0.7,1.950495786473807e-07,1.794934311162788,1.950495786473807e-07,-0.00686721449276481
1.950582452438014e-07,0.4544970255369267,1.950582452438014e-07,0.7,1.950582452438014e-07,1.710910192259533,1.950582452438014e-07,-0.02513052932969377
1.950693604240597e-07,0.4545102219999932,1.950693604240597e-07,0.7,1.950693604240597e-07,1.524774111508081,1.950693604240597e-07,-0.05379601513025248
1.950796114833146e-07,0.4545224095197728,1.950796114833146e-07,0.7,1.950796114833146e-07,1.297605488833576,1.950796114833146e-07,-0.07912669651804398
1.950905550479175e-07,0.4545354383438692,1.950905550479175e-07,0.7,1.950905550479175e-07,1.027559124438535,1.950905550479175e-07,-0.1031603302794097
1.95100809746937e-07,0.454547663893776,1.95100809746937e-07,0.7,1.95100809746937e-07,0.7666623138750567,1.95100809746937e-07,-0.1254698972765678
1.951111331073713e-07,0.4545599877691931,1.951111331073713e-07,0.7,1.951111331073713e-07,0.5147316470485805,1.951111331073713e-07,-0.148009534517955
1.951210823157815e-07,0.4545718806222546,1.951210823157815e-07,0.7,1.951210823157815e-07,0.308919318077646,1.951210823157815e-07,-0.1669333357437984
1.951311889864692e-07,0.4545839774106272,1.951311889864692e-07,0.7,1.951311889864692e-07,0.1608616383653932,1.951311889864692e-07,-0.1819535595720166
1.951408279100905e-07,0.4545955290992769,1.951408279100905e-07,0.7,1.951408279100905e-07,0.07738828236214113,1.951408279100905e-07,-0.1894597462774943
1.951499819769682e-07,0.4546065130488037,1.951499819769682e-07,0.7,1.951499819769682e-07,0.03966342629616057,1.951499819769682e-07,-0.1918024405527934
1.951609748666599e-07,0.4546197205633116,1.951609748666599e-07,0.7,1.951609748666599e-07,0.02080304121983544,1.951609748666599e-07,-0.1921308472453214
1.951712868522412e-07,0.4546321270248787,1.951712868522412e-07,0.7,1.951712868522412e-07,0.01334888978061994,1.951712868522412e-07,-0.1912511298620734
1.951836317533436e-07,0.4546470009838692,1.951836317533436e-07,0.7,1.951836317533436e-07,0.008685432519419218,1.951836317533436e-07,-0.1895230619202318
1.951991188137444e-07,0.4546656942260425,1.951991188137444e-07,0.7,1.951991188137444e-07,0.005590528482823948,1.951991188137444e-07,-0.1868381177855947
1.952165237594455e-07,0.4546867467581543,1.952165237594455e-07,0.7,1.952165237594455e-07,0.003804768024310542,1.952165237594455e-07,-0.1828185230755381
1.952353061812893e-07,0.4547095181063053,1.952353061812893e-07,0.7,1.952353061812893e-07,0.002863513672249639,1.952353061812893e-07,-0.171270461521669
1.952561902736164e-07,0.4547349016436624,1.952561902736164e-07,0.7,1.952561902736164e-07,0.002411490961498756,1.952561902736164e-07,-0.1469553916429246
1.952877235880342e-07,0.4547733567946608,1.952877235880342e-07,0.7,1.952877235880342e-07,0.002202103873247155,1.952877235880342e-07,-0.1049857518472515
1.953187945946829e-07,0.4548113988101564,1.953187945946829e-07,0.7,1.953187945946829e-07,0.002122649108375576,1.953187945946829e-07,-0.07014257850479277
1.953455232943808e-07,0.4548442439247434,1.953455232943808e-07,0.7,1.953455232943808e-07,0.001940621224378568,1.953455232943808e-07,-0.04941497336530971
1.953759037337049e-07,0.4548817107532434,1.953759037337049e-07,0.7,1.953759037337049e-07,0.001754062006427482,1.953759037337049e-07,-0.02922359029618923
1.95402224060868e-07,0.4549142859618243,1.95402224060868e-07,0.7,1.95402224060868e-07,0.001531914780504112,1.95402224060868e-07,-0.01023042018619862
1.954302220597102e-07,0.4549490552487376,1.954302220597102e-07,0.7,1.954302220597102e-07,0.001461299727929145,1.954302220597102e-07,0.01452616339411606
1.95469477130748e-07,0.4549980084370753,1.95469477130748e-07,0.7,1.95469477130748e-07,0.001206400766811818,1.95469477130748e-07,0.05714874835826774
1.955023941425952e-07,0.4550392415529918,1.955023941425952e-07,0.7,1.955023941425952e-07,0.0008780800894446523,1.955023941425952e-07,0.08488104680170937
1.955419968295944e-07,0.4550890715915787,1.955419968295944e-07,0.7,1.955419968295944e-07,0.0005006480648772869,1.955419968295944e-07,0.08777579100956304
1.955830970476167e-07,0.4551410424576138,1.955830970476167e-07,0.7,1.955830970476167e-07,0.0003915596289892323,1.955830970476167e-07,0.06803074578904952
1.956243706617431e-07,0.4551934955037437,1.956243706617431e-07,0.7,1.956243706617431e-07,0.0003501132950116326,1.956243706617431e-07,0.04706207895946915
1.956681783858156e-07,0.4552494572271973,1.956681783858156e-07,0.7,1.956681783858156e-07,0.0003516213273203792,1.956681783858156e-07,0.033189136227863
1.957285010641544e-07,0.4553270013411984,1.957285010641544e-07,0.7,1.957285010641544e-07,0.0003257976279331896,1.957285010641544e-07,0.02301243902934761
1.958082093651926e-07,0.4554303279307594,1.958082093651926e-07,0.7,1.958082093651926e-07,0.0002710577369258867,1.958082093651926e-07,0.01646542686539339
1.958880304140599e-07,0.4555347842573197,1.958880304140599e-07,0.7,1.958880304140599e-07,0.0002131772602575895,1.958880304140599e-07,0.01211603622239639
1.959894374524431e-07,0.4556689075589744,1.959894374524431e-07,0.7,1.959894374524431e-07,0.0001694314468104178,1.959894374524431e-07,0.007580182437788886
1.961108050960948e-07,0.4558315175415322,1.961108050960948e-07,0.7,1.961108050960948e-07,0.0001067663790520608,1.961108050960948e-07,0.004229210076143539
1.962298930852175e-07,0.455993281439756,1.962298930852175e-07,0.7,1.962298930852175e-07,6.322751978572717e-05,1.962298930852175e-07,0.002284579223750705
1.963532499342015e-07,0.4561631487203749,1.963532499342015e-07,0.7,1.963532499342015e-07,3.376144682787388e-05,1.963532499342015e-07,0.001221652878312586
1.964908103531479e-07,0.4563553388507732,1.964908103531479e-07,0.7,1.964908103531479e-07,1.747371490208167e-05,1.964908103531479e-07,0.0005759226528063804
1.966553203126565e-07,0.4565890047604634,1.966553203126565e-07,0.7,1.966553203126565e-07,6.362245304945674e-06,1.966553203126565e-07,0.0002436143860420133
1.968583264123206e-07,0.4568830847525275,1.968583264123206e-07,0.7,1.968583264123206e-07,2.805538680057698e-06,1.968583264123206e-07,6.983680588253175e-05
1.971214077904802e-07,0.4572736052602293,1.971214077904802e-07,0.7,1.971214077904802e-07,-1.590763877915894e-07,1.971214077904802e-07,1.819680560398405e-05
1.974782580774372e-07,0.4578202727112041,1.974782580774372e-07,0.7,1.974782580774372e-07,5.925066268338429e-07,1.974782580774372e-07,-3.170445401455286e-06
1.980102713103636e-07,0.4586714321430214,1.980102713103636e-07,0.7,1.980102713103636e-07,-5.348988678957348e-07,1.980102713103636e-07,3.20374008152825e-06
1.98905732746531e-07,0.4602014089196202,1.98905732746531e-07,0.7,1.98905732746531e-07,5.473810540903845e-07,1.98905732746531e-07,-3.06750906110378e-06
2e-07,0.4622358709262115,2e-07,0.7,2e-07,-5.284313832409477e-07,2e-07,3.079617688743065e-06
2.00005973544001e-07,0.4622474719046803,2.00005973544001e-07,0.7,2.00005973544001e-07,-0.0001808587834064534,2.00005973544001e-07,-4.450514724410074e-06
2.0001e-07,0.4622552945456356,2.0001e-07,0.7,2.0001e-07,-0.007319249128847893,2.0001e-07,-0.0003829846769541586
2.00010414501312e-07,0.4622560999813519,2.00010414501312e-07,0.7,2.00010414501312e-07,-0.009374509106239898,2.00010414501312e-07,-0.0004929575650996685
2.000111687907e-07,0.4622575657404082,2.000111687907e-07,0.7,2.000111687907e-07,-0.01302592483867143,2.000111687907e-07,-0.000680203196111433
2.000120009663091e-07,0.4622591829495683,2.000120009663091e-07,0.7,2.000120009663091e-07,-0.01683200503603994,2.000120009663091e-07,-0.0008581543220733225
2.000136653175274e-07,0.4622624176798735,2.000136653175274e-07,0.7,2.000136653175274e-07,-0.02405805302614176,2.000136653175274e-07,-0.001151884071758437
2.000169940199638e-07,0.4622688883884042,2.000169940199638e-07,0.7,2.000169940199638e-07,-0.0376676934350048,2.000169940199638e-07,-0.001570898618533237
2.000207397486585e-07,0.4622761717493612,2.000207397486585e-07,0.7,2.000207397486585e-07,-0.04648694434626458,2.000207397486585e-07,-0.001573730853928627
2.000263936477393e-07,0.4622871694314792,2.000263936477393e-07,0.7,2.000263936477393e-07,-0.03150372509168668,2.000263936477393e-07,-0.0002371219025160698
2.00032233795915e-07,0.4622985344356683,2.00032233795915e-07,0.7,2.00032233795915e-07,0.03418100888328951,2.00032233795915e-07,0.002818912634902947
2.000371329954474e-07,0.4623080722914752,2.000371329954474e-07,0.7,2.000371329954474e-07,0.125037934382402,2.000371329954474e-07,0.006719531664426009
2.000423123565663e-07,0.4623181594899116,2.000423123565663e-07,0.7,2.000423123565663e-07,0.2362905182406347,2.000423123565663e-07,0.0126674285636098
2.000468657472991e-07,0.462327030890291,2.000468657472991e-07,0.7,2.000468657472991e-07,0.328909920570409,2.000468657472991e-07,0.02111723150751244
2.000516256687036e-07,0.4623363080033197,2.000516256687036e-07,0.7,2.000516256687036e-07,0.4142476783697364,2.000516256687036e-07,0.03113711156006934
2.000575532800246e-07,0.4623478657056204,2.000575532800246e-07,0.7,2.000575532800246e-07,0.511744809831056,2.000575532800246e-07,0.03954294991559677
2.000654948487403e-07,0.462363358504558,2.000654948487403e-07,0.7,2.000654948487403e-07,0.6354633220954901,2.000654948487403e-07,0.04068332788974997
2.000752920083757e-07,0.4623824843237965,2.000752920083757e-07,0.7,2.000752920083757e-07,0.7811162177835741,2.000752920083757e-07,0.0299658422274645
2.000884613450081e-07,0.4624082159373232,2.000884613450081e-07,0.7,2.000884613450081e-07,0.9649603489064701,2.000884613450081e-07,0.005680761292693765
2.001039911651922e-07,0.4624385931516957,2.001039911651922e-07,0.7,2.001039911651922e-07,1.158953725656661,2.001039911651922e-07,-0.03098100175337946
2.001144646115354e-07,0.4624591002441324,2.001144646115354e-07,0.7,2.001144646115354e-07,1.272295479174917,2.001144646115354e-07,-0.05364277874497541
2.001248926896385e-07,0.4624795348571714,2.001248926896385e-07,0.7,2.001248926896385e-07,1.365282286502637,2.001248926896385e-07,-0.0771034411229901
2.001370004802451e-07,0.462503281463346,2.001370004802451e-07,0.7,2.001370004802451e-07,1.450739711711407,2.001370004802451e-07,-0.1022664122095715
2.001464793608906e-07,0.4625218874240832,2.001464793608906e-07,0.7,2.001464793608906e-07,1.499254518044502,2.001464793608906e-07,-0.1076423809166351
2.001540225425823e-07,0.4625367034590819,2.001540225425823e-07,0.7,2.001540225425823e-07,1.525477367756904,2.001540225425823e-07,-0.09162092295257673
2.001609879847998e-07,0.4625503922990138,2.001609879847998e-07,0.7,2.001609879847998e-07,1.546128397057036,2.001609879847998e-07,-0.07156802179324515
2.001678274133585e-07,0.4625638405711752,2.001678274133585e-07,0.7,2.001678274133585e-07,1.567704896369627,2.001678274133585e-07,-0.05010604320798233
2.001772249140686e-07,0.4625823301868289,2.001772249140686e-07,0.7,2.001772249140686e-07,1.60000386260911,2.001772249140686e-07,-0.02492749191757532
2.001868082141094e-07,0.4626011990026203,2.001868082141094e-07,0.7,2.001868082141094e-07,1.63309975253923,2.001868082141094e-07,-0.008137873818349812
2.001972286032706e-07,0.4626217316142152,2.001972286032706e-07,0.7,2.001972286032706e-07,1.665770340524086,2.001972286032706e-07,0.001528755212771484
2.002086005770436e-07,0.4626441578327211,2.002086005770436e-07,0.7,2.002086005770436e-07,1.695860996141975,2.002086005770436e-07,0.005163380536263193
2.002221977868358e-07,0.4626709978017162,2.002221977868358e-07,0.7,2.002221977868358e-07,1.724153111377136,2.002221977868358e-07,0.006238549702457618
2.002390196179325e-07,0.4627042413086628,2.002390196179325e-07,0.7,2.002390196179325e-07,1.749370246548307,2.002390196179325e-07,0.005452116471163147
2.002610261645087e-07,0.4627477949508493,2.002610261645087e-07,0.7,2.002610261645087e-07,1.770552644467643,2.002610261645087e-07,0.003658189179150182
2.002912894682644e-07,0.4628078082505393,2.002912894682644e-07,0.7,2.002912894682644e-07,1.786313816138834,2.002912894682644e-07,0.001977142639266228
2.00329972782146e-07,0.4628847185466461,2.00329972782146e-07,0.7,2.00329972782146e-07,1.79500255789605,2.00329972782146e-07,0.0006163468054144103
2.003761414306652e-07,0.462976804576109,2.003761414306652e-07,0.7,2.003761414306652e-07,1.79851253199214,2.003761414306652e-07,0.0001846031847232909
2.004349497294783e-07,0.4630945632393703,2.004349497294783e-07,0.7,2.004349497294783e-07,1.799631762021949,2.004349497294783e-07,1.925384430944365e-05
2.005161096491129e-07,0.4632579290408567,2.005161096491129e-07,0.7,2.005161096491129e-07,1.799860082740297,2.005161096491129e-07,1.421160066045961e-06
2.006412507950719e-07,0.4635117541766196,2.006412507950719e-07,0.7,2.006412507950719e-07,1.799885002032473,2.006412507950719e-07,-3.237524490776287e-06
2.00867293280675e-07,0.4639761658870479,2.00867293280675e-07,0.7,2.00867293280675e-07,1.799922340080505,2.00867293280675e-07,1.410392664070308e-06
2.012775112336016e-07,0.4648384176036827,2.012775112336016e-07,0.7,2.012775112336016e-07,1.799951186343707,2.012775112336016e-07,-2.079475039361639e-06
2.017847710247743e-07,0.4659391999185429,2.017847710247743e-07,0.7,2.017847710247743e-07,1.799969629144876,2.017847710247743e-07,1.519515408464097e-06
2.024425078547545e-07,0.4674231421950942,2.024425078547545e-07,0.7,2.024425078547545e-07,1.799978938598879,2.024425078547545e-07,-1.641522957958957e-06
2.03291466958397e-07,0.4694324021035093,2.03291466958397e-07,0.7,2.03291466958397e-07,1.799986821055726,2.03291466958397e-07,1.45840844580738e-06
2.041507334791985e-07,0.471572935021018,2.041507334791985e-07,0.7,2.041507334791985e-07,1.799989390525454,2.041507334791985e-07,-1.451183387407648e-06
2.0501e-07,0.47381999652933,2.0501e-07,0.7,2.0501e-07,1.799992777659379,2.0501e-07,1.351392049824045e-06
2.050155694017089e-07,0.4738349062453508,2.050155694017089e-07,0.7,2.050155694017089e-07,1.796871957555515,2.050155694017089e-07,-0.0006556866157492968
2.050177847008545e-07,0.4738408380031081,2.050177847008545e-07,0.7,2.050177847008545e-07,1.796042041757129,2.050177847008545e-07,-0.0008107703261520752
2.0502e-07,0.4738467704619308,2.0502e-07,0.7,2.0502e-07,1.797185164623538,2.0502e-07,-0.0002507002986714086
2.050204107467392e-07,0.4738478704979213,2.050204107467392e-07,0.7,2.050204107467392e-07,1.798091721978281,2.050204107467392e-07,9.390298341932989e-05
2.050210929966796e-07,0.4738496977099091,2.050210929966796e-07,0.7,2.050210929966796e-07,1.79960093783047,2.050210929966796e-07,0.0005362442915254205
2.050216939253716e-07,0.4738513071811894,2.050216939253716e-07,0.7,2.050216939253716e-07,1.800952594699043,2.050216939253716e-07,0.0009130767908492777
2.050228957827557e-07,0.4738545262785036,2.050228957827557e-07,0.7,2.050228957827557e-07,1.80363007034915,2.050228957827557e-07,0.001607633532629355
2.050252994975238e-07,0.4738609650921344,2.050252994975238e-07,0.7,2.050252994975238e-07,1.808732397424432,2.050252994975238e-07,0.002743898255251583
2.050301069270601e-07,0.4738738451953258,2.050301069270601e-07,0.7,2.050301069270601e-07,1.818047778350566,2.050301069270601e-07,0.004236460509045671
2.050379020848248e-07,0.4738947370594346,2.050379020848248e-07,0.7,2.050379020848248e-07,1.828189466927423,2.050379020848248e-07,0.004561437813848452
2.050452708574065e-07,0.473914494144595,2.050452708574065e-07,0.7,2.050452708574065e-07,1.818085467350014,2.050452708574065e-07,9.074562039700649e-05
2.050542100863491e-07,0.473938472332159,2.050542100863491e-07,0.7,2.050542100863491e-07,1.759832435096465,2.050542100863491e-07,-0.01536627015832569
2.050634074379403e-07,0.4739631548058774,2.050634074379403e-07,0.7,2.050634074379403e-07,1.638193101160248,2.050634074379403e-07,-0.03768626506727971
2.050762295453723e-07,0.4739975850113274,2.050762295453723e-07,0.7,2.050762295453723e-07,1.382941325766873,2.050762295453723e-07,-0.07057899974945993
2.050872016886205e-07,0.4740270662871854,2.050872016886205e-07,0.7,2.050872016886205e-07,1.118681604745023,2.050872016886205e-07,-0.09553265081023074
2.05097708694576e-07,0.4740553138827164,2.05097708694576e-07,0.7,2.05097708694576e-07,0.8522305939747358,2.05097708694576e-07,-0.1181048317318811
2.051086977206445e-07,0.474084874223386,2.051086977206445e-07,0.7,2.051086977206445e-07,0.5784324526795356,2.051086977206445e-07,-0.1424326855615046
2.051183628002541e-07,0.4741108874081342,2.051183628002541e-07,0.7,2.051183628002541e-07,0.364799846416257,2.051183628002541e-07,-0.1616517229593866
2.051290275047391e-07,0.4741396065119103,2.051290275047391e-07,0.7,2.051290275047391e-07,0.1907307515252015,2.051290275047391e-07,-0.1791074243885823
2.051388576106245e-07,0.4741660924868535,2.051388576106245e-07,0.7,2.051388576106245e-07,0.09211709578885002,2.051388576106245e-07,-0.1884851772815936
2.051479330369351e-07,0.4741905573108876,2.051479330369351e-07,0.7,2.051479330369351e-07,0.04657033335730461,2.051479330369351e-07,-0.1916717897762336
2.05158382175648e-07,0.4742187398309221,2.05158382175648e-07,0.7,2.05158382175648e-07,0.02411137317681029,2.05158382175648e-07,-0.192450449693825
2.051687564385791e-07,0.4742467358068918,2.051687564385791e-07,0.7,2.051687564385791e-07,0.01487382646067192,2.051687564385791e-07,-0.1918585255032013
2.051803394091237e-07,0.4742780117334646,2.051803394091237e-07,0.7,2.051803394091237e-07,0.009635811826113644,2.051803394091237e-07,-0.1904606756794601
2.051956621635594e-07,0.4743194150819018,2.051956621635594e-07,0.7,2.051956621635594e-07,0.006079589832021312,2.051956621635594e-07,-0.1880295451156059
2.052124698483571e-07,0.4743648693264548,2.052124698483571e-07,0.7,2.052124698483571e-07,0.004088607924902316,2.052124698483571e-07,-0.1848221216365716
2.052314076735727e-07,0.4744161325043532,2.052314076735727e-07,0.7,2.052314076735727e-07,0.002967181286400515,2.052314076735727e-07,-0.1775384634569372
2.052519617840808e-07,0.4744718286684209,2.052519617840808e-07,0.7,2.052519617840808e-07,0.0024227135206226,2.052519617840808e-07,-0.1581101030953004
2.052775551166532e-07,0.4745412639051693,2.052775551166532e-07,0.7,2.052775551166532e-07,0.002179805467454478,2.052775551166532e-07,-0.1265222070040111
2.053104307671053e-07,0.4746305930884912,2.053104307671053e-07,0.7,2.053104307671053e-07,0.002119601956900392,2.053104307671053e-07,-0.08722589839525467
2.053428405139343e-07,0.4747188069302857,2.053428405139343e-07,0.7,2.053428405139343e-07,0.001975061541273184,2.053428405139343e-07,-0.05852976032144337
2.053703292599961e-07,0.4747937437946159,2.053703292599961e-07,0.7,2.053703292599961e-07,0.00182527744717541,2.053703292599961e-07,-0.03931527308855156
2.053947348863901e-07,0.4748603658731708,2.053947348863901e-07,0.7,2.053947348863901e-07,0.001577558354258712,2.053947348863901e-07,-0.0219756416361684
2.054208999847377e-07,0.4749318850143427,2.054208999847377e-07,0.7,2.054208999847377e-07,0.001501329088588053,2.054208999847377e-07,9.912720488240885e-05
2.054539231103108e-07,0.4750222886788475,2.054539231103108e-07,0.7,2.054539231103108e-07,0.00136128305235884,2.054539231103108e-07,0.03490964958298468
2.05490188938441e-07,0.4751217480661918,2.05490188938441e-07,0.7,2.05490188938441e-07,0.001062914160852007,2.05490188938441e-07,0.07593806795873712
2.05523979617343e-07,0.4752145874632997,2.05523979617343e-07,0.7,2.05523979617343e-07,0.0006915888689830819,2.05523979617343e-07,0.09444522630325233
2.05560589895253e-07,0.4753153566436502,2.05560589895253e-07,0.7,2.05560589895253e-07,0.000449285464154723,2.05560589895253e-07,0.08690268522600915
2.056174181821845e-07,0.4754721523285492,2.056174181821845e-07,0.7,2.056174181821845e-07,0.0003349281771929565,2.056174181821845e-07,0.05636109101472157
2.056595223641577e-07,0.4755886179387459,2.056595223641577e-07,0.7,2.056595223641577e-07,0.0003387057947458626,2.056595223641577e-07,0.03826251048702613
2.057103744135383e-07,0.4757296162973057,2.057103744135383e-07,0.7,2.057103744135383e-07,0.0003337921393466989,2.057103744135383e-07,0.02684691568540234
2.057850420272125e-07,0.4759373122617723,2.057850420272125e-07,0.7,2.057850420272125e-07,0.0002930471043828654,2.057850420272125e-07,0.01860251371586694
2.058590709113241e-07,0.4761440105042403,2.058590709113241e-07,0.7,2.058590709113241e-07,0.000235980350440693,2.058590709113241e-07,0.0141721319772107
2.059492399249426e-07,0.4763968207610701,2.059492399249426e-07,0.7,2.059492399249426e-07,0.0001902341182856233,2.059492399249426e-07,0.009621421109542075
